hash;data_de_cadastro;canal_de_atendimento;denuncia_emergencial;denunciante;cenario_da_violacao;pais;uf;municipio;frequencia;inicio_das_violacoes;sl_quantidade_vitimas;grupo_vulneravel;motivacao;relacao_vitima_suspeito;sl_vitima_cadastro;genero_da_vitima;orientacao_sexual_da_vitima;faixa_etaria_da_vitima;nacionalidade_da_vitima;sl_vitima_naturalidade;sl_vitima_naturalizado_uf;sl_vitima_naturalizado_municipio;deficiencia_da_vitima;doenca_rara_da_vitima;deficiencia_relacionada_a_doenca_rara;vitima_preso_a;pais_da_vitima;uf_da_vitima;municipio_da_vitima;profissao_da_vitima;grau_de_instrucao_da_vitima;religiao_da_vitima;raca_cor_da_vitima;etnia_da_vitima;faixa_de_renda_da_vitima;natureza_juridica_do_suspeito;genero_do_suspeito;orientacao_sexual_do_suspeito;faixa_etaria_do_suspeito;suspeito_nacionalidade;sl_suspeito_naturalidade;sl_suspeito_naturalizado_uf;sl_suspeito_naturalizado_municipio;deficiencia_do_suspeito;doenca_rara_do_suspeito;deficiencia_relacionada_a_doenca_rara_suspeito;suspeito_preso;pais_do_suspeito;uf_do_suspeito;sl_suspeito_municipio;profissao_do_suspeito;grau_de_instrucao_do_suspeito;religiao_do_suspeito;raca_cor_do_suspeito;suspeito_etnia;faixa_de_renda_do_suspeito;vinculo_orgao_pj_do_suspeito;sl_suspeito_ramo;suspeito_especificacao_etnia;vitima_especificacao_etnia;violacao
0255A0278E4D8AE3FFB82261C23FE1E8D44B94B8C06D4B4BE07E93FC927F3329;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;PODER EXECUTIVO EM GERAL - MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
14B9F1D9F1C34D62D36F6C72210FC1793FF7EA771677CA3EE457393006372616;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;PODER LEGISLATIVO ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
0CA51A0507788547FFC577BA6EC11060548655ED35E364E6159B49B00EF47955;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;PODER EXECUTIVO EM GERAL - MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
824B0120DFF90DAD88B1476CEC5589F9F8EFAEC2F32DCA820109BDB123D829B6;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;PESSOA FÍSICA;FEMININO;NÃO;;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
93033262DB3C00B0EC5B0CE710BE1085D6974668A43E8421D664FA833EDEDFCE;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
92529FE78C5B8671E9402469077188AD0B497148AD0DB68C171CF67A70EE7CB0;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;PESSOA JURÍDICA DE DIREITO PRIVADO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
C872BF169BF5B9B64A1CA949C1A17C3E681E2D2E8C841A07B3D984718832E8AF;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
CB001E828AA4C622C9F7107D45BCB1A250069857C56B56CAE21560925D0ECAAD;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2301604 | ASSARÉ;;;;;;;;PODER EXECUTIVO EM GERAL - MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
93033262DB3C00B0EC5B0CE710BE1085D6974668A43E8421D664FA833EDEDFCE;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
EA1117155FD4E6281AEEC13A121B566A1459FA3F0F7988B249261E5552E070EF;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
B1AE3D031CA308F664704232F757A8E69B80ECA3CB7C845B6254F48966249F84;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;PESSOA JURÍDICA DE DIREITO PRIVADO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
A5E474BDE243129383BE4AA53586B77313D2933FE71A83630EEABF3AB2DDD7EE;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
A9140FED16BB282EACCFE8A7E075D08FFCC1A0FAA85E6B6DD3D06B2584EA9759;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
CFD15DF32D5995656A918EE54D0760AA31A70C24F36C176B5D4F346024203460;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;PESSOA FÍSICA;FEMININO;NÃO;;BR | BRASIL;;;;;NÃO;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
D295C46300D7A280A3970A434224D416D75808B0866631362D74194DFC315D3F;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;14 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;AGÊNCIA REGULADORA ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
C872BF169BF5B9B64A1CA949C1A17C3E681E2D2E8C841A07B3D984718832E8AF;2024-07-15 13:28:03.387;WHATSAPP;NÃO;TERCEIRO;OUTROS;BR | BRASIL;CE;2301604 | ASSARÉ;NÃO SABE INFORMAR;HÁ MAIS DE DEZ ANOS;1;VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE;;OUTROS;PESSOA FÍSICA;FEMININO;NÃO;15 ANOS;BR | BRASIL;;;;;NÃO;;NÃO;BR | BRASIL;DENUNCIANTE NÃO SOUBE INFORMAR;DENUNCIANTE NÃO SOUBE INFORMAR;;;NÃO SABE;AMARELA;;;ÓRGÃO PÚBLICO;;;;BR | BRASIL;;;;;;;;BR | BRASIL;CE;2304202 | CRATO;;;;;;;;SEGURANÇA PÚBLICA, FORÇAS ARMADAS, DEFESA CIVIL, BOMBEIROS E ASSEMELHADOS ? MUNICIPAL;;;LIBERDADE>DIREITOS INDIVIDUAIS>TRÁFICO DE CRIANÇAS - NACIONAL
